ID,Título,Enlace,Precio,Detalles,Descripción
106343321,"Ático en paseo del Taulat, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",https://www.idealista.com/inmueble/106343321/,2.450.000€,2 hab. | 183 m² | Planta 22ª exterior con ascensor,"Este ático de lujo en primera línea de playa es el hogar de tus sueños con una maravillosa terraza de 80 m2 y espectaculares vistas al mar Mediterráneo y a la ciudad. Se sitúa en el exclusivo edificio Illa del Mar, en el moderno barrio de Diagonal Mar de Barcelona, que ofrece vigilancia 24 horas, conserjería, 2 piscinas, jardín, pista de pádel, gimnasio, sauna y club social. Además, el precio incluye 2 plazas de parking y un trastero.
La vivienda tiene 142 m2 construidos interiores y está en la planta 22 del edificio. Por lo tanto, la luminos"
98140444,"Dúplex en calle d'Ausiàs Marc, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/98140444/,2.996.000€,3 hab. | 229 m² | exterior con ascensor,"En una de las fincas con más historia y encanto de Barcelona, Casa Burès, tenemos esta joya inmobiliaria lista para disfrutar junto a sus amplias y variadas zonas comunes.
Exclusivo dúplex de lujo de 229 m² en la emblemática Casa Burés, en el corazón del Eixample de Barcelona. Esta joya arquitectónica combina la elegancia del modernismo catalán con todo tipo de comodidades contemporáneas.
El amplio salón-comedor integrado con una moderna cocina abierta se presenta como el corazón del hogar, con grandes ventanales y balcones que inundan el es"
105610277,"Piso en calle de Balmes, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/105610277/,900.000€,3 hab. | 125 m² | exterior con ascensor,"Esta bonita propiedad ubicada en una planta alta de una preciosa finca regia, consta de 125m2 distribuidos en una gran suite principal exterior, seguida de 2 habitaciones individuales y un gran salón comedor con cocina americana orientado a la calle.
El diseño interior mezcla lo clásico y lo contemporáneo, con suelos de parqué de roble y gres porcelánico, así como detalles en madera blanca satinada. Las cocinas están equipadas con electrodomésticos de la marca Bosch y encimeras de mármol blanco Ibiza.
Además, el edificio cuenta con una infrae"
105823939,"Ático en calle de Còrsega, La Nova Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105823939/,899.000€,3 hab. | 150 m² | Planta 9ª exterior con ascensor,"Este ático reformado listo para entrar a vivir dispone de 110 m2 construidos interiores y una espectacular terraza de 80 m2 que recorre por completo la parte exterior, con diferentes ambientes y diversas pérgolas y toldos para poder disfrutar al aire libre de muchos momentos. Se sitúa en un edificio, rehabilitado en 2019, en el Eixample, cerca de la Plaza Francesc Macià y la estación de Sants.
Todas las estancias del ático dan a la terraza, por lo que es increíblemente luminoso. El amplio y acogedor salón-comedor dispone de una cocina abierta"
103194014,"Piso en calle de Mallorca, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/103194014/,1.345.000€,3 hab. | 170 m² | Planta 1ª exterior con ascensor,"Gran piso modernista con tribuna y balcón en la mejor manzana en la Dreta de l'Eixample. Finca catalogada de 1910. Situado en calle Mallorca en el centro del barrio. Preciosa entrada con techos artesonados y pinturas de valor. Tiene una superficie total de 170m2.
La reforma conserva los detalles originales de la época en la que se construyó, como suelos hidráulicos o techos con molduras que proporcionan a la vivienda una combinación perfecta entre lo clásico y lo moderno. Todo el piso está diseñado con mejores acabados del mercado: radiadores"
106377344,"Piso en calle de Roger de Llúria, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106377344/,998.000€,4 hab. | 137 m² | exterior con ascensor,"En la uno de las zonas más demandadas de Eixample, en lo que probablemente podríamos considerar como uno de los chaflanes más bonitos del Eixample, presentamos esta especialísima pieza en exclusiva.
Accedemos a través de la entrada que da paso aun distribuidor que separa la zona de día de la de noche.
La zona de día cuenta con un precioso salón comedor en dos ambientes claramente diferenciados, ambos con acceso a soleada terraza y maravillosas vistas a emblemático edificio de l'Eixample. El comedor da paso a la amplia cocina, con zona de aguas"
106235493,"Piso en calle de Trafalgar, Sant Pere - Santa Caterina i la Ribera, Barcelona",https://www.idealista.com/inmueble/106235493/,2.780.000€,4 hab. | 347 m² | exterior con ascensor,"Ubicada en la intersección entre la Dreta de l’Eixample y el encantador barrio del Born, esta lujosa vivienda recién reformada te cautivará con sus amplios y luminosos espacios. Situada en la primera planta de una hermosa finca catalogada, que cuenta con ascensor y servicio de conserjería, esta joya abarca casi 350 metros cuadrados y presenta techos que superan los 3,20 metros de altura.
Al ingresar desde la calle Trafalgar, te recibe una impresionante suite principal que ocupa toda la fachada, adornada con dos balcones y una elegante tribuna."
105672649,"Piso en calle de Pau Claris, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105672649/,1.650.000€,6 hab. | 246 m² | Planta 1ª exterior con ascensor,"Tenemos el placer de presentarles una propiedad de Lujo en Barcelona.
En edificio que data del 1883.
Se trata de un piso señorial esquinero de más de 200 m2, con 4 grandes balcones y azotea con vistas ubicado en el Quadrat D'Or de Barcelona, en el que tan sólo llegar a la puerta de la vivienda, uno se da cuenta de sus dimensiones y majestuosidad.
La propiedad actualmente mantiene la distribución inicial con amplias estancias teniendo la opción de mantener la distribución existente o bien plantear una reforma más actual respetando los detalle"
106460222,"Piso en calle de Pau Claris, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106460222/,2.400.000€,4 hab. | 206 m² | exterior con ascensor,"Espectacular vivienda, única por sus servicios. Toda amueblada con las calidades más top del mercado, reformada por prestigioso arquitecto e Interiorista y lista para entrar a vivir con todos los detalles que uno pueda imaginar y destacamos los servicios que aporta, que harán sea una estancia incomparable a cualquier otro lugar.
Entramos por el hall que nos divide claramente la zona de día y de noche, en la zona de día tenemos el precioso y elegante salón comedor con una tribuna típica de las Fincas Regia de L Eixample, donde relajarse en una"
104046300,"Piso en calle de Còrsega, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/104046300/,795.000€,3 hab. | 130 m² | Planta 5ª exterior con ascensor,"En la zona de la eixample central cerca de rambla catalunya y diagonal encontramos este precioso piso de tres habitaciones con dos baños completos, el piso un quinto de altura con mucha luz consta de la entrada principal que distribuye ha un lado la cocina con su lavadero, en l aparte central del piso se encuentra el salón comedor todo exterior con un pequeña salida al exterior, hay dos habitaciones que comparten un solo baño todas la habitaciones tienen armarios empotrados. esta rodeado de rtrnasporte publico y cerca de todo tipo de comercio c"
103258040,"Chalet adosado en paseo de la Bonanova, Sant Gervasi - La Bonanova, Barcelona",https://www.idealista.com/inmueble/103258040/,1.850.000€,4 hab. | 265 m²,"Señorial casa adosada de época en la Bonanova
ENGEL&VÖLKERS presenta esta casa de época situada en un exclusivo pasaje, de estilo inglés en pleno barrio de la Bonanova en Barcelona. Se trata de una encantadora vivienda adosada de unos 265 m2 a reformar. La casa, de 1936, es de estructura sólida, techos altos y artesonados de época. Se distribuye en tres pisos unidos por una escalera y ascensor, más una azotea a la que se accede actualmente por una escalera exterior. La vivienda cuenta con la mejor orientación solar dentro del pasaje, lo que hac"
104851415,"Piso en calle del Cardenal Casañas, El Gòtic, Barcelona",https://www.idealista.com/inmueble/104851415/,470.000€,2 hab. | 109 m² | Planta 2ª exterior con ascensor,"Este maravilloso piso de 105 m2 construidos (109 m2 según Catastro incluyendo elementos comunes) con 2 habitaciones se encuentra en pleno centro histórico de Barcelona, muy cerca de La Rambla y el Mercado de la Boqueria. La zona invita a vivir la Barcelona más tradicional y atractiva, con muchos servicios y comercios en los alrededores y una excelente oferta de transporte público.
El salón es muy luminoso, dispone de un balcón que da la calle y presenta detalles exquisitos como pared romana y techo de volta catalana. La amplia cocina es abiert"
106265317,"Piso en calle del Rosselló, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106265317/,1.900.000€,2 hab. | 167 m² | Planta 1ª exterior con ascensor,"Espectacular vivienda de 175 m² construidos a pocos pasos del Paseo de Gracia, ofrece un espacio amplio y luminoso, ideal para quienes buscan confort y elegancia. Con dos habitaciones y tres baños, este inmueble combina un diseño moderno con el encanto de una construcción de 1936. La orientación este-oeste asegura luz natural durante todo el día, y la calefacción individual a gas natural garantiza un ambiente acogedor.
La propiedad, situada en la primera planta de un edificio exterior con ascensor, ha sido recientemente reformada y está en exc"
106031507,"Piso en Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/106031507/,1.430.000€,4 hab. | 183 m² | Planta 6ª exterior con ascensor,"Esta propiedad ha sido meticulosamente reformada con acabados y materiales de primera calidad, a fin de ofrecer un ambiente de lujo y confort en cada detalle. Al entrar, un elegante vestíbulo nos guía hacia dos habitaciones dobles exteriores, ambas con acceso a un pequeño balcón. Una de estas habitaciones es en suite, mientras que la segunda cuenta con un baño completo situado en el pasillo, junto a una habitación individual.
La cuarta habitación, ubicada cerca del salón comedor, ofrece privacidad y comodidad, ya que dispone de su propio baño"
100732351,"Piso en paseo de Gràcia, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/100732351/,3.200.000€,4 hab. | 228 m² | Planta 3ª exterior con ascensor,"En el corazón de Barcelona, en la avenida más prestigiosa de la ciudad, encontramos esta espléndida propiedad con espectaculares vistas a la Pedrera completamente reformada.
Desde el recibidor se separa claramente la zona de día compuesta por un amplio salón-comedor con salida a tres balcones a Paseo de Gracia, una gran cocina independiente tipo office con mucho espacio de almacenaje y electrodomésticos de alta gama, y un aseo de cortesía. En la zona de noche encontramos la máster suite con vestidor y baño completo. Dos dormitorios de buen tam"
102732271,"Chalet adosado en calle de Sant Pere Claver, Sarrià, Barcelona",https://www.idealista.com/inmueble/102732271/,3.790.000€,5 hab. | 605 m²,"Muy cerca de los principales colegios internacionales, presentamos esta preciosa casa ideal para familias, tanto por ubicación como por la distribución de sus espacios.
La vivienda se distribuye en tres plantas de la siguiente forma:
Accedemos a la planta principal donde encontramos el amplio salón comedor desde el que accedemos tanto a un bonito despacho/ biblioteca, como a la gran cocina con zona de office e isla central. Todos los espacios con gran cristalera y vistas al jardín que rodea la propiedad.
Accedemos a la primera planta a través"
104648836,"Piso en calle de Ferran Valls i Taberner, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/104648836/,1.290.000€,6 hab. | 297 m² | Planta 2ª exterior con ascensor,"Espectacular propiedad, única en la zona, de 297m2 construidos (interiores de vivienda) según plano y GRAN TERRAZA-JARDÍN de 185m2 en la maravillosa y emblemática calle Ferran Valls y Taberner, en Pleno Galvany, tocando el Parque de Monterols. El interior de la vivienda, propiamente, tiene 250m2 aproximadamente.
Se trata de una gran vivienda, completamente exterior, con amplias estancias, soleadas y tranquilas. Requiere reforma integral y puede llegar a ser una maravillosa vivienda familiar de 5/6 dormitorios, con 3 o 4 baños, una gran cocina a"
102028812,"Piso en calle de Roger de Llúria, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/102028812/,630.000€,1 hab. | 116 m² | Planta 1ª exterior con ascensor,"A pocos metros de Arc de Triomf y del Parc de la Ciutadella, encontramos esta bonita y acogedora propiedad.
Está situada en una segunda planta real, en una finca regia con ascensor.
Tiene una superficie de 111 m² y actualmente consta de amplio salón comedor orientado a la calle Trafalgar y salida a dos balcones, una cocina totalmente equipada de estilo abierto. La zona de noche tiene una habitación doble con vestidor y vistas a amplio patio de manzana, un cuarto de baño grande. Existe la posibilidad de crear otro dormitorio, según convenga."
106253731,"Piso en calle de Bailèn, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106253731/,1.050.000€,3 hab. | 122 m² | exterior con ascensor,"Este espectacular piso, recién reformado con materiales de la más alta calidad, se encuentra en la prestigiosa zona del Eixample Derecho. Totalmente amueblado, está listo para estrenar.
Cuenta con 3 amplias habitaciones decoradas con elegancia, una de ellas con baño en suite y vestidor. Al entrar, serás recibido por un gran recibidor que da paso a un espacioso salón comedor con cocina abierta, perfecta para disfrutar en familia o con invitados.
Además, dispone de un balcón que aporta luminosidad y vistas despejadas desde su privilegiada ubica"
106412674,"Piso en avenida Diagonal, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106412674/,2.600.000€,3 hab. | 226 m² | Planta 4ª exterior con ascensor,"Este exclusivo ático de 226 m², ubicado en un majestuoso edificio modernista de 1928 en la Avenida Diagonal, ofrece vistas despejadas tanto a la avenida como a las montañas. Diseñado por Joan Guma Cuevas, el edificio es un raro ejemplo de arquitectura ecléctica, con tribunas de cuerpo entero, mosaicos florales en cerámica y balcones que complementan su encanto histórico. Con doble acceso desde Diagonal y la Calle París, esta residencia combina la belleza clásica con la comodidad urbana y una luminosidad excepcional.
En el interior, el diseño e"
106361293,"Piso en La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106361293/,1.350.000€,3 hab. | 142 m² | Planta 4ª exterior con ascensor,"Te presentamos una exclusiva propiedad en la prestigiosa zona de Eixample Dreta, en Barcelona. Ubicada en una planta alta, esta vivienda se caracteriza por su abundante luz natural y unas encantadoras vistas a un edificio modernista emblemático. Con una excelente orientación sur, la luz fluye durante todo el día, llenando cada rincón de calidez y creando un ambiente luminoso y acogedor.
El piso cuenta con dos habitaciones amplias y un despacho, perfecto para quienes buscan un espacio adicional para trabajar desde casa o para crear una sala mul"
105661836,"Piso en calle de Provença, 300, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105661836/,1.150.000€,3 hab. | 147 m² | Planta 2ª exterior con ascensor,"A dos minutos de La Pedrera, Casa Milà, una de las obras más emblemáticas de Gaudí en el Quadrat d'Or del Eixample Derecho, se encuentra este impresionante piso con vistas espectaculares. La vivienda, en excelente estado, cuenta con un amplio salón-comedor, una cocina cerrada de tipo office, y un espacioso recibidor.
El piso se organiza en zona de día y de noche. La zona de noche incluye tres habitaciones: una pequeña, un aseo de cortesía, y una segunda habitación en suite con armarios empotrados y baño con ducha. La habitación principal, tipo"
105608424,"Piso en La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105608424/,1.790.000€,3 hab. | 189 m² | Planta 1ª exterior con ascensor,"Espectacular y lujoso piso en Eixample
Descubre este piso reformado situado en el corazón del Eixample Derecho, uno de los barrios más cotizados de Barcelona. Ubicado en un edificio modernista muy bien conservado y con ascensor.
Cuenta con seis encantadores balcones que ofrecen abundante luz natural y una vista vibrante de la ciudad.
Con una superficie generosa de 189 m², esta lujosa casa ha sido meticulosamente renovada. La renovación combina magistralmente acabados contemporáneos de alta calidad con elementos originales, creando un espacio h"
105907186,"Piso en Les Tres Torres, Barcelona",https://www.idealista.com/inmueble/105907186/,1.150.000€,4 hab. | 185 m² | Planta 6ª exterior con ascensor,"Luminoso piso con terraza y dos parquings en Tres Torres
Os presentamos esta fabulosa y exclusiva vivienda alta en Tres Torres con terraza, vistas amplias y muchísima luz en toda la propiedad.
Destaca por su amplitud y luminosidad, es exterior a dos vientos, tiene amplias estancias exteriores. Con una distribución en dos zonas diferenciadas, diurna y nocturna, es ideal para familias que buscan comodidad, privacidad y buena comunicación.
Dispone todas las características de un hogar ideal en la zona alta de Barcelona. Orientación sur oeste fabu"
104919516,"Ático en Pedralbes, Barcelona",https://www.idealista.com/inmueble/104919516/,3.650.000€,4 hab. | 407 m² | Planta 4ª exterior con ascensor,"Impresionante ático dúplex reformado a estrenar en Pedralbes
Engel & Völkers les presenta esta magnífica vivienda dividida en dos plantas, totalmente reformada, que fue diseñada para combinar un diseño moderno y actual con la elegancia atemporal que el edificio donde se encuentra, construido en 1955, y catalogado como patrimonio histórico de la ciudad, requería. Todas las estancias son exteriores, los espacios, muy amplios y generosos, permiten la entrada de sol y luz todo el día. Es una vivienda cálida, acogedora, a la vez que elegante y espec"
106273182,"Piso en Vila de Gràcia, Barcelona",https://www.idealista.com/inmueble/106273182/,799.000€,2 hab. | 130 m² | exterior con ascensor,"Una verdadera joya en el corazón de Gràcia
Esta vivienda está ubicada en un edificio historicista original, considerado una joya arquitectónica de la ciudad. Obra del arquitecto August Font i Carreras, se acabó en 1906 y se amplió posteriormente con la torre campanario y el reloj en 1935. La finca, presidida por sus ventanas germinadas, todas tienen tres aberturas, divididas verticalmente por dos columnitas que sostienen tres arcos lobulados y la fachada está repleta de elementos de inspiración gótica pero libremente interpretados.
Un amplio r"
106118196,"Dúplex en El Poblenou, Barcelona",https://www.idealista.com/inmueble/106118196/,775.000€,3 hab. | 121 m² | exterior sin ascensor,"Precioso dúplex con terraza en Poblenou
Reforma integral de un dúplex en pleno corazón del Poblenou. La propiedad cuenta con 105 m2 construidos y disfruta de una terraza muy agradable y soleada (orientada al sur) de 15 m2 que comunica con la sala de estar a través de grandes ventanales. En planta baja encontramos un recibidor de doble altura con un amplio espacio para las bicicletas; la sala de estar con el comedor integrado y la cocina abierta, una habitación de matrimonio con baño en suite y un aseo de cortesía; en la segunda planta, 2 habita"
106219774,"Piso en Provençals del Poblenou, Barcelona",https://www.idealista.com/inmueble/106219774/,680.000€,4 hab. | 110 m² | Planta 5ª exterior con ascensor,"4 habitaciones con terraza en Poblenou-Glories
Magnífico piso de La Llave de Oro de 110 metros de vivienda, con una estupenda terraza de 10 metros.
La vivienda consta de 4 dormitorios, uno de los cuales en suite, un amplio y soleado salón-comedor con salida a la terraza (10m) y cocina independiente. Finalmente, tenemos 2 lavabos completos. Dispone de armarios empotrados en varias estancias.
La distribución es excelente y el piso está impecable y en perfecto estado, tiene aire acondicionado por conductos y calefacción por radiadores de gas natur"
104744247,"Piso en paseo de Sant Gervasi, Sant Gervasi - La Bonanova, Barcelona",https://www.idealista.com/inmueble/104744247/,785.000€,5 hab. | 197 m² | Planta 1ª exterior con ascensor,"¡Ethic Real Estate presenta esta espectacular vivienda con gran terraza de 67m2 situada en el apreciado Passeig de Sant Gervasi!
Con una ubicación privilegiada en la zona alta, este edificio ofrece una entrada impresionante, 2 ascensores uno de ellos con entrada independiente para el servicio, conserjería y entregas de todo tipo que permite la privacidad y tranquilidad en tu hogar.
El piso en sí es una joya, con un amplio salón-comedor de 35 m2 que ofrece vistas encantadoras al Paseo Sant Gervasi, con un superficie de vivienda según catastro"
105265654,"Piso en calle del Tenor Viñas, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/105265654/,995.000€,4 hab. | 134 m² | Planta 3ª exterior con ascensor,"Con una ubicación privilegiada en el barrio de Turó Parc con unas excepcionales vistas sobre el parque del mismo nombre, este inmueble se encuentra de origen, y gracias a su construcción a base de pilares y tabiques permite una redistribución de todos sus espacios.
Actualmente la zona de día consta de amplio salón-comedor muy luminoso gracias a sus amplios ventanales y con salida a una agradable terraza con vistas al parque del Turó Parc. Espaciosa cocina independiente con zona de lavadero.
La zona de noche está distribuida en habitación pri"
101401639,"Piso en El Gòtic, Barcelona",https://www.idealista.com/inmueble/101401639/,860.000€,2 hab. | 126 m² | Planta 2ª exterior con ascensor,"Apartamento completamente reformado con detalles típicos de la arquitectura local. La planta es prácticamente cuadrada, con su mitad ocupada por un amplio salón comedor y una cocina abierta espectacular. La otra parte incluye dos habitaciones dobles, dos baños, un vestidor y el recibidor.
Lo mejor es la luz directa que entra a través de sus 6 balconeras, 4 en el salón comedor y cocina y las otras 2 en cada habitación. El apartamento se encuentra en la primera planta, una segunda real. Tiene mucha altura en relación a las dos calles peatonales"
106503664,"Piso en calle de les Tres Torres, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/106503664/,3.000.000€,7 hab. | 460 m² | Bajo exterior con ascensor,"Impresionante propiedad en Tres Torres. Esta planta baja cuenta con 450 metros cuadrados de espacio habitable y un encantador patio de 370 metros que la rodea. Se trata de una finca elegante con servicio de vigilancia. Incluye 3 plazas de aparcamiento para coches, 4 para motos y un trastero.
Vivir en un lugar así es un verdadero lujo. La casa está construida a los cuatro vientos, completamente exterior, y rodeada de su propio jardín, lo que la hace tranquila y soleada. Como es de esperar, todas las habitaciones son amplias y luminosas, con múl"
106147900,"Piso en calle de Provença, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106147900/,980.000€,4 hab. | 187 m² | Planta 2ª exterior con ascensor,"GuinotPrunera presenta pieza única en el corazón del Eixample Dreta en bonita finca regia de 1899.
Sus 187 m² construidos (aprox. 167m² útiles), ofrecen actualmente un amplio y luminoso salón comedor con glorieta a calle, 2 habitaciones dobles, dos individuales y dos cuartos de baño completos.
El piso se encuentra en estado original y necesita ser reformado ofreciendo excelentes oportunidades de nuevas distribuciones.
Cocina amplia con zona office, pasillos de anchura muy generosa, techos altos y artesonados, chimenea en salón principal, salita"
100587294,"Piso en paseo de Sant Joan, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/100587294/,1.640.000€,3 hab. | 199 m² | Planta 2ª exterior con ascensor,"Piso reformado en Paseo San Joan en Eixample
Tenemos el placer de presentarles este destacado piso reformado en una prestigiosa avenida del corazón de Barcelona. El piso está ubicado en un edificio histórico regio de 1900 al que se le ha realizado una renovación integral de zonas comunes, equipamiento mecánico, así como una restauración del ascensor original, fachada del edificio y escalera principal.
La casa presenta una impresionante renovación con todos los materiales e instalaciones nuevos, pero mantiene el clásico techo de bóveda catalan"
104757452,"Piso en calle de Viladomat, La Nova Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/104757452/,845.000€,3 hab. | 162 m² | Planta 4ª exterior con ascensor,"NO COBRAMOS HONORARIOS AL COMPRADOR.
Espectacular dúplex en L'Eixample de Barcelona
Presentamos este precioso dúplex situado en una finca del año 1999 en la codiciada zona de L'Eixample de Barcelona. Con una superficie de 160 m², la vivienda se ubica en una cuarta planta y se distribuye en dos niveles, ofreciendo un espacio amplio y luminoso ideal para la vida urbana.
En la planta baja, encontramos la zona de día, que cuenta con un amplio salón comedor y una moderna cocina con isla abierta al salón, completamente equipada con todos los elect"
105559224,"Dúplex en calle de Johann Sebastian Bach, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/105559224/,1.200.000€,4 hab. | 168 m² | Planta 6ª exterior con ascensor,"Si quieres vivir en una de las mejores zonas de Barcelona y divisar desde las alturas la ciudad condal, este es tu piso.
Se trata de un ático dúplex con una terraza donde podrás disfrutar de la luz del sol todo el año y de las cenas desde primavera hasta el otoño.
En planta principal un salón comedor con salida a terraza, una cocina totalmente equipada, 2 habitaciones dobles (una de ellas con salida exterior), 1 baño completo y 1 aseo de cortesía con zona de lavado.
En planta superior 1 habitación en suite con baño completo (bañera de hidrom"
105427000,"Piso en paseo de Picasso, Sant Pere - Santa Caterina i la Ribera, Barcelona",https://www.idealista.com/inmueble/105427000/,580.000€,1 hab. | 88 m² | Bajo exterior con ascensor,"Encanto y Modernidad en el Corazón del Born.
Presentamos esta vivienda ubicada junto al Mercat del Born, en un edificio de 2007, excelentemente conservado y con vistas al Parc de la Ciutadella. Al entrar, encontramos un recibidor acogedor que nos conduce a la zona de día. Esta área, cuidadosamente diseñada, ofrece en primer lugar una cocina equipada, ideal para disfrutar de un refrigerio mientras observas los arcos del Passeig de Picasso.
A continuación, encontramos un amplio salón a dos ambientes con salida directa a la terraza. La sensación"
104851632,"Piso en calle de Balmes, L'Antiga Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/104851632/,1.100.000€,6 hab. | 170 m² | Planta 1ª exterior con ascensor,"Piso principal con amplia terraza: Vive el encanto en el corazón de Barcelona.
Descubre esta joya inmobiliaria ubicada en la codiciada calle Balmes la cual ofrece un refugio de tranquilidad, en medio del bullicio de la ciudad. En una preciosa finca regia, con una entrada recién reformada que incluye ascensor, este espacioso principal de 170 m2 ofrece un ambiente único y versátil que se adapta tanto a necesidades residenciales como comerciales.
Al ingresar en esta propiedad, nos reciben techos altos artesonados y suelos de parquet natural, con"
106335438,"Ático en Diagonal Mar i el Front Marítim del Poblenou, Barcelona",https://www.idealista.com/inmueble/106335438/,2.450.000€,2 hab. | 183 m² | exterior con ascensor,"Exclusivo ático en venta de 183 m² con piscina privada y vistas al mar en Diagonal Mar.
La comunidad cuenta con una amplia gama de servicios, incluyendo piscina comunitaria, jardines, pistas de pádel, área de juegos, conserjería, cámaras de seguridad, dos plazas de parking, ascensor y gimnasio.
Al ingresar a la vivienda, te recibirá un amplio y luminoso salón que ofrece impresionantes vistas al mar, la ciudad y la montaña. El diseño abierto del salón, situado en el corazón del ático, permite disfrutar de vistas panorámicas desde todos los ángu"
106347377,"Piso en calle de Muntaner, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/106347377/,950.000€,3 hab. | 120 m² | Planta 1ª exterior con ascensor,"Savills presenta este encantador piso en finca clásica completamente reformado situado en calle Muntaner junto a Plaza Adriá.
Se ubica en una segunda planta real. La superficie construida es de 120 m²
La vivienda se ha rehabilitado integralmente con una distribución y decoración muy acogedora y funcional.
Se compone de salón-comedor con una tribuna con frente a la calle Muntaner, cocina abierta, tres amplios dormitorios dobles exteriores y 2 baños.
El salón con espacio grande y acogedor, con una cocina abierta para facilitar el tránsito ent"
104249392,"Piso en calle de Roger de Llúria, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/104249392/,1.425.000€,3 hab. | 161 m² | Planta 4ª exterior con ascensor,"Lucas Fox presenta esta vivienda de lujo con una reforma que conserva gran parte de sus elementos originales, como los suelos, estucos y carpinterías. Se sitúa en el emblemático edificio conocido como Casa Calvet, catalogado por Patrimonio por sus detalles característicos del modernismo catalán.
Tras una exhaustiva reforma, los 160 m2 de este piso albergan una enorme zona de día orientada a la calle Roger de Llúria con salida a dos balcones y una cocina de diseño integrada de manera excelente en el espacio. Además, junto a la zona de día tene"
105097292,"Piso en calle de Ganduxer, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/105097292/,950.000€,3 hab. | 157 m² | Planta 10ª exterior con ascensor,"Guinot Prunera somos Althena presenta fantástica vivienda en Ganduxer en una décima altura.
Se trata de un piso en tres niveles en finca de solera del año1969 en una comunidad rodeada de zonas verdes y a 3 minutos del Turo Park.
Entrada por planta superior con inmenso recibidor con varios cuerpos de armarios empotrados. A esta entrada tan holgada se le puede dar un uso como despacho y algunos vecinos han instalado allí una habitación.
La planta menos uno ofrece la zona de día con salón comedor y gran terraza habitable y a nivel con vistas al ma"
105449524,"Piso en calle del Consell de Cent, L'Antiga Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105449524/,760.000€,5 hab. | 133 m² | Planta 1ª exterior con ascensor,"Savills presenta este maravilloso piso en venta de 133 m2 en L'Antiga Esquerra de l'Eixample, con una terraza exclusiva de 60m2. Está en una espectacular Finca Regia que ha sido completamente reformada, conservando los elementos originales.
La propiedad cuenta con un luminoso salón con balcón, que se asoma a la peatonal calle de Consell de Cent, proporcionando un ambiente cálido y acogedor gracias a sus techos altos y generosos ventanales.
La vivienda consta de 5 habitaciones, siendo la principal una suite de 24m2 y vestidor; otro baño comple"
106017397,"Piso en ronda de Sant Pau, Sant Antoni, Barcelona",https://www.idealista.com/inmueble/106017397/,380.000€,1 hab. | 75 m² | Planta 5ª exterior con ascensor,"Savills presenta este encantador y luminoso piso de 75 m², una excelente oportunidad de reforma, situado en el corazón del famoso barrio de Sant Antoni. Ubicado en la Ronda Sant Pau, muy cerca del Paralelo, este inmueble ofrece un gran potencial para crear un primer hogar o como inversión en un barrio en pleno auge de la Ciudad Condal.
La vivienda consta de 2 estancias, una amplia cocina con espacio para comidas y reuniones sociales en un solo ambiente, y un baño completo. El piso cuenta con dos balcones de 3 m², uno orientado hacia la Ronda S"
